Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
310562;ADM;PASS;1;7;10;8;13;11;15;8;9;15;8;;161;F;18;LYCEE AMLAME
310563;AJ;;0;2;8;4;16;8;10;5;9;15;11;;128;M;20;CEG AGADJI
310564;ADM;ABIEN;14;12;10;10;18;12;17;12;12;12;;15;215;M;16;LYCEE AMLAME
310565;ADM;PASS;10;9;12;4;13;13;13;3;13;15;;14;170;F;15;LYCEE AMLAME
310566;ADM;ABIEN;10;12;13;8;18;13;14;13;12;12;15;;211;M;16;LYCEE AMLAME
310567;AJ;;0;3;10;3;15;6;12;3;13;15;13;;135;M;18;CEG AGADJI
310568;ADM;PASS;0;11;12;6;18;10;15;9;12;15;11;;181;M;22;CEG AGADJI
310569;ADM;ABIEN;0;14;11;9;19;10;15;9;11;15;;15;192;F;13;CEG KOUTOUKPA
310570;ADM;PASS;0;8;10;11;17;7;18;11;10;12;;13;181;F;15;CEG KOUTOUKPA
310571;AJ;;0;6;7;7;12;7;15;8;11;12;13;;145;F;15;LYCEE AMLAME
310572;ADM;PASS;0;7;11;4;19;8;17;6;13;12;;14;169;M;14;CEG KOUTOUKPA
310573;ADM;PASS;0;7;9;8;18;8;14;9;14;14;13;;174;M;17;CEG AGADJI
310574;AJ;;0;4;9;11;13;8;10;8;9;15;;13;148;M;20;LYCEE AMLAME
310575;ADM;PASS;0;4;7;5;17;10;15;8;17;15;13;;170;F;18;CEG EZIME
310576;ADM;BIEN;8;17;12;17;17;15;16;19;16;10;15;;254;M;15;LYCEE AMLAME
310577;ADM;PASS;3;7;11;8;15;4;15;7;11;15;;14;161;F;23;CEG KOUTOUKPA
310578;ADM;PASS;1;5;8;7;16;7;14;7;15;15;12;;161;M;22;LYCEE AMLAME
310579;AJ;;0;3;10;1;14;8;6;1;14;15;7;;116;M;17;CEG AGADJI
310580;ADM;PASS;0;7;10;9;19;4;13;12;12;11;5;;166;M;14;LYCEE AMLAME
310581;ADM;PASS;1;10;8;8;13;8;12;9;13;15;;13;161;M;16;LYCEE AMLAME
310582;AJ;;0;5;8;7;11;7;8;10;10;15;11;;133;F;18;LYCEE AMLAME
310583;ADM;PASS;0;13;11;3;14;5;16;6;15;15;12;;160;M;18;LYCEE AMLAME
310584;ADM;PASS;2;8;13;3;17;12;15;7;14;13;;12;177;M;18;LYCEE AMLAME
310585;ADM;PASS;6;14;13;6;14;9;14;7;12;15;12;;177;F;17;CEG EZIME
310586;ADM;PASS;3;6;8;8;17;11;16;10;13;12;;14;181;F;19;LYCEE AMLAME
310587;ADM;PASS;1;7;8;6;16;12;13;9;11;11;11;;160;F;18;CEG EZIME
310588;ADM;PASS;0;6;9;7;18;10;16;7;13;15;9;;171;M;17;CEG EZIME
310589;AJ;;1;8;11;2;17;7;10;4;17;13;;13;151;M;18;LYCEE AMLAME
310590;ADM;PASS;1;8;10;4;15;8;11;8;16;15;13;;161;M;18;CEG EZIME
310591;ADM;ABIEN;2;7;12;7;18;11;17;10;17;13;13;;199;F;19;CEG AGADJI
310592;AJ;;0;4;8;4;7;6;5;3;8;13;;8;89;F;16;LYCEE AMLAME
310593;AJ;;0;1;8;5;14;6;14;8;15;12;11;;144;F;19;CEG AGADJI
310594;ADM;PASS;0;9;11;5;13;7;14;9;15;14;12;;163;F;18;CEG EZIME
310595;ADM;PASS;1;9;7;6;14;6;15;9;14;15;15;;162;M;15;CEG EZIME
310596;ADM;ABIEN;5;10;10;8;18;12;14;8;18;11;12;;194;M;17;CEG AGADJI
310597;ADM;PASS;16;13;11;7;13;10;9;7;10;13;11;;167;F;16;LYCEE AMLAME
310598;ADM;TBIEN;8;12;15;15;17;13;20;18;18;12;12;;256;M;14;LYCEE AMLAME
310599;ADM;PASS;2;10;10;10;11;14;10;10;7;14;9;;160;M;16;CEG AGADJI
310600;ADM;ABIEN;0;5;9;11;16;9;16;13;16;14;;15;194;M;17;LYCEE AMLAME
310601;ADM;PASS;0;7;10;7;12;7;14;9;18;15;;14;170;M;17;CEG KOUTOUKPA
310602;ADM;PASS;0;9;12;5;15;9;14;9;16;15;;15;179;M;17;CEG KOUTOUKPA
310603;ADM;PASS;4;7;13;5;16;16;14;5;11;14;;15;180;M;20;CEG KOUTOUKPA
310604;AJ;;0;5;11;3;14;13;9;4;14;15;;13;149;M;21;CEG KOUTOUKPA
310605;ADM;PASS;0;8;8;7;16;6;17;14;14;15;14;;181;M;18;CEG AGADJI
310606;ADM;PASS;0;11;9;4;16;12;12;7;15;12;;12;165;M;16;CEG KOUTOUKPA
310607;ADM;PASS;0;10;9;9;15;11;16;9;15;13;;13;184;M;17;LYCEE AMLAME
310608;ADM;PASS;0;7;10;7;12;13;15;10;14;12;13;;174;F;15;CES ADOLESCENT EPANOUI
310609;ADM;PASS;0;4;9;9;11;11;14;11;12;14;13;;165;F;15;CES ADOLESCENT EPANOUI
310610;ADM;PASS;1;7;10;6;16;6;15;7;12;15;13;;160;M;20;CEG AGADJI
310611;ADM;PASS;0;5;10;7;17;8;14;7;15;13;13;;167;F;16;CEG AGADJI
310612;AJ;;0;3;8;2;15;6;6;6;12;15;13;;121;M;20;CEG AGADJI
310613;ADM;PASS;0;6;8;9;16;8;15;10;14;15;;15;176;M;18;CEG AGADJI
310614;AJ;;0;5;8;5;12;9;9;4;8;14;11;;120;M;22;CEG AGADJI
310615;ADM;ABIEN;0;8;9;12;16;14;19;11;15;15;15;;210;F;16;CEG EZIME
310616;ADM;PASS;0;7;10;4;15;8;14;12;17;12;15;;174;M;15;LYCEE AMLAME
310617;ADM;PASS;1;4;10;5;15;13;18;9;13;12;14;;177;M;14;LYCEE AMLAME
310618;ADM;ABIEN;0;14;10;11;15;7;19;19;11;15;15;;208;M;16;CEG KOUTOUKPA
310619;ADM;PASS;0;8;11;8;16;11;18;8;9;Inap.;12;14;176;F;16;LYCEE AMLAME
310620;ADM;PASS;0;6;12;7;15;12;16;12;11;15;12;;183;M;16;LYCEE AMLAME
310621;AJ;;0;3;8;2;9;9;5;2;7;13;10;;90;M;19;CEG AGADJI
310622;AJ;;1;10;9;5;9;8;12;6;12;14;10;;137;F;14;CES ADOLESCENT EPANOUI
310623;AJ;;0;2;10;3;9;6;9;3;12;14;11;;111;M;18;CEG KOUTOUKPA
310624;ADM;PASS;0;8;9;5;17;9;15;9;15;15;15;;176;M;18;CEG AGADJI
310625;AJ;;0;5;8;9;9;7;14;11;8;15;;13;145;M;15;LYCEE AMLAME
310626;ADM;ABIEN;3;11;7;10;18;11;15;10;15;12;14;;192;M;16;CEG AGADJI
310627;ADM;PASS;1;7;11;6;17;3;16;10;11;12;12;;160;M;17;CEG AGADJI
310628;ADM;PASS;0;7;10;5;16;9;11;10;17;13;10;;166;F;21;CEG AGADJI
310629;ADM;PASS;0;7;9;5;14;9;16;10;12;15;15;;167;F;14;LYCEE AMLAME
310630;AJ;;0;6;8;2;14;5;8;2;11;13;;11;110;F;14;LYCEE AMLAME
310631;ADM;PASS;1;7;8;5;17;6;16;10;10;15;;13;160;M;15;CEG KOUTOUKPA
310632;AJ;;0;6;8;8;14;6;15;9;9;15;;12;151;F;15;LYCEE AMLAME
310633;AJ;;0;5;9;7;12;7;15;5;10;15;;11;141;M;18;LYCEE AMLAME
310634;ADM;PASS;0;11;11;6;15;11;14;10;15;15;15;13;188;M;16;CEG EZIME
310635;AJ;;0;9;8;4;17;6;11;6;11;14;14;;143;F;16;LYCEE AMLAME
310636;ADM;PASS;1;10;11;6;13;12;9;7;12;15;15;;161;F;17;CEG EZIME
310637;ADM;ABIEN;3;12;10;11;17;12;18;13;14;15;15;;215;F;17;CEG EZIME
310638;ADM;PASS;0;9;13;6;16;10;15;8;11;Inap.;12;0;169;F;15;CEG KOUTOUKPA
310639;ADM;PASS;0;9;9;6;16;8;13;14;13;13;15;;175;F;18;CES ADOLESCENT EPANOUI
310640;ADM;PASS;0;16;10;6;13;13;15;11;13;11;14;;183;M;15;CES ADOLESCENT EPANOUI
310641;AJ;;0;8;8;5;14;6;14;6;12;14;13;;145;M;19;LYCEE AMLAME
310642;ADM;BIEN;2;12;10;12;16;15;17;14;16;15;15;;224;M;16;LYCEE AMLAME
310643;AJ;;0;9;10;2;16;7;12;3;10;12;0;;131;F;16;CEG AGADJI
310644;AJ;;0;4;8;6;12;4;13;8;9;13;12;;129;F;19;LYCEE AMLAME
310645;ADM;PASS;2;10;14;7;15;14;15;8;12;15;11;;188;M;16;LYCEE AMLAME
310646;ADM;PASS;0;11;7;10;18;11;14;16;12;11;9;;188;M;16;LYCEE AMLAME
310647;ADM;PASS;0;6;8;8;15;11;16;11;15;15;15;;184;F;18;CEG EZIME
310648;AJ;;0;5;9;4;16;11;11;5;9;13;;13;141;M;16;CEG AGADJI
310649;AJ;;0;6;9;6;13;5;8;6;10;13;14;;127;F;19;CEG AGADJI
310650;ADM;PASS;0;9;11;10;17;9;11;8;14;14;8;;173;M;16;CEG AGADJI
310651;ADM;PASS;0;7;12;8;17;7;16;8;12;15;15;;177;M;18;LYCEE AMLAME
310652;ADM;PASS;0;6;14;7;17;9;17;9;14;13;12;;185;M;14;LYCEE AMLAME
310653;ADM;PASS;0;10;11;9;14;10;16;12;11;15;15;;186;M;18;CEG EZIME
310654;ADM;ABIEN;3;11;13;10;17;14;18;11;16;15;15;;222;M;17;CEG EZIME
310655;AJ;;0;6;10;4;13;8;13;5;11;15;;12;141;F;15;CEG AGADJI
310656;ADM;PASS;0;11;10;5;16;7;15;9;11;13;13;;163;M;14;CEG AGADJI
310657;ADM;PASS;1;9;10;6;13;9;14;11;10;14;11;;161;M;20;LYCEE AMLAME
310658;ADM;PASS;0;5;9;9;15;9;18;10;14;14;14;;181;M;19;CEG AGADJI
310659;AJ;;0;6;12;5;12;11;6;2;7;12;;12;120;M;20;LYCEE AMLAME
310660;AJ;;0;9;10;6;13;9;15;5;9;14;11;;148;M;17;LYCEE AMLAME
310661;ADM;PASS;0;4;12;5;16;9;12;9;13;15;12;;163;M;25;CEG AGADJI
310662;AJ;;0;7;10;5;14;8;16;6;8;13;0;13;147;F;18;CEG AGADJI
310663;ADM;TBIEN;12;17;14;13;20;18;19;17;20;11;;14;276;M;13;CEG KOUTOUKPA
310664;AJ;;0;3;10;4;15;8;13;5;10;13;3;;136;M;17;CEG AGADJI
310665;ADM;PASS;0;9;11;4;18;7;17;9;12;13;14;;172;M;18;CEG AGADJI
310666;ADM;PASS;0;9;13;7;15;10;15;9;17;10;9;;181;M;18;CEG AGADJI
310667;ADM;PASS;0;11;14;7;14;10;15;10;12;13;11;;179;M;19;CEG KOUTOUKPA
310668;ADM;PASS;0;10;11;4;16;10;14;5;12;15;13;;162;M;18;CEG AGADJI
310669;ADM;PASS;0;7;13;4;16;11;14;6;11;14;;11;162;M;20;CEG KOUTOUKPA
310670;ADM;BIEN;10;11;11;14;15;13;16;19;11;13;15;;227;M;18;LYCEE AMLAME
310671;ADM;ABIEN;0;12;14;8;14;18;15;10;9;14;12;;194;F;17;CEG EZIME
310672;AJ;;0;8;14;4;11;6;12;5;9;14;;13;137;M;18;LYCEE AMLAME
310673;ADM;ABIEN;0;8;12;10;17;10;19;11;16;13;11;;202;F;18;CEG AGADJI
310674;ADM;PASS;10;11;12;4;16;15;13;3;16;11;12;;182;F;14;CEG AGADJI
310675;ADM;ABIEN;0;13;12;10;13;14;16;10;18;13;15;;207;F;17;CEG EZIME
310676;ADM;PASS;0;12;11;12;8;11;9;14;10;12;13;;167;M;15;CES ADOLESCENT EPANOUI
310677;ADM;ABIEN;11;14;11;10;17;13;16;14;12;12;15;;218;M;16;CES ADOLESCENT EPANOUI
310678;AJ;;3;8;10;3;11;9;9;6;10;14;12;;133;M;17;LYCEE AMLAME
310679;ADM;PASS;1;7;10;7;13;10;13;8;11;13;15;;160;F;17;CEG AGADJI
310690;ADM;PASS;0;7;10;5;18;10;18;11;13;15;6;;182;F;18;CEG AGADJI
310691;ADM;ABIEN;0;9;11;7;16;12;16;12;14;13;;15;193;F;17;LYCEE AMLAME
310692;ADM;ABIEN;0;11;10;12;15;11;13;11;19;12;14;;199;M;16;CEG EZIME
310693;ADM;PASS;0;5;8;9;16;6;14;13;16;14;9;;173;M;14;LYCEE AMLAME
310694;ADM;TBIEN;12;15;10;12;18;15;18;20;19;13;;15;259;M;14;LYCEE AMLAME
310695;ADM;PASS;0;7;11;7;12;8;12;7;18;13;;14;164;F;15;LYCEE AMLAME
310696;AJ;;0;12;10;10;15;6;11;10;4;12;6;;146;M;18;CEG KOUTOUKPA
310697;ADM;PASS;0;8;11;11;18;8;13;11;15;12;;14;188;F;17;CEG AGADJI
310698;AJ;;0;10;10;4;13;10;12;3;11;14;12;;142;F;16;LYCEE AMLAME
310699;ADM;PASS;0;11;10;7;17;8;16;9;16;13;;15;185;F;20;CEG AGADJI
310700;AJ;;0;5;9;2;16;4;8;5;13;15;13;;127;M;18;CEG AGADJI
310701;AJ;;0;4;8;2;13;8;9;6;13;15;11;;128;M;19;CES ADOLESCENT EPANOUI
310702;AJ;;0;7;8;5;10;8;8;5;9;15;11;;119;M;20;LYCEE AMLAME
310703;AJ;;0;8;9;4;14;7;11;4;12;13;11;0;134;M;19;LYCEE AMLAME
310704;ADM;PASS;1;6;12;5;10;10;12;11;13;15;12;;160;M;15;CES ADOLESCENT EPANOUI
310705;ADM;PASS;0;12;10;8;17;12;16;8;14;15;;13;190;M;21;LYCEE AMLAME
310706;ADM;PASS;0;14;9;5;19;9;15;8;16;15;14;;185;M;18;CEG AGADJI
310707;AJ;;0;3;9;6;8;4;12;5;6;15;7;;108;F;18;CEG EZIME
310708;ADM;PASS;0;13;10;5;18;10;11;12;15;12;13;;180;M;17;CEG KOUTOUKPA
310709;AJ;;0;6;8;3;15;8;13;7;8;14;;12;136;M;18;LYCEE AMLAME
310710;AJ;;0;7;9;4;5;9;8;7;14;10;12;;121;M;15;CES ADOLESCENT EPANOUI
310711;ADM;PASS;0;9;9;6;13;9;14;10;17;14;13;;172;M;18;CES ADOLESCENT EPANOUI
310712;AJ;;0;6;11;2;11;6;9;3;17;12;6;;126;F;15;CEG AGADJI
310713;ADM;PASS;0;13;10;10;16;9;17;10;10;13;;15;185;M;16;CEG KOUTOUKPA
310714;AJ;;0;4;9;1;11;6;12;2;11;12;13;;113;M;19;CEG AGADJI
310715;ADM;PASS;1;10;11;6;15;9;15;10;8;11;0;;160;M;15;LYCEE AMLAME
310716;ADM;PASS;0;4;13;7;17;6;17;11;13;15;15;;182;M;16;CEG EZIME
310717;ADM;PASS;0;5;10;6;18;6;13;11;14;12;;11;164;M;14;LYCEE AMLAME
310718;ADM;PASS;0;5;12;12;14;8;14;16;14;12;12;;189;F;15;LYCEE AMLAME
310719;ADM;PASS;0;6;9;5;18;6;18;6;17;13;15;;172;M;17;CEG AGADJI
310720;AJ;;0;4;10;4;11;9;13;7;10;15;;14;141;M;18;CEG KOUTOUKPA
310721;ADM;BIEN;3;14;11;12;19;13;19;16;16;14;15;;238;F;20;CEG EZIME
310722;ADM;PASS;0;5;10;4;16;8;13;9;17;15;12;;166;M;16;CEG AGADJI
310723;AJ;;0;6;9;5;13;7;12;5;17;13;14;;149;M;16;CEG AGADJI
310724;ADM;PASS;0;10;14;8;16;13;10;6;13;10;;14;174;F;19;LYCEE AMLAME
310725;ADM;ABIEN;0;4;8;9;18;8;17;14;17;15;14;;195;M;18;CEG AGADJI
310726;AJ;;0;5;8;5;11;7;13;4;11;13;12;;128;M;19;LYCEE AMLAME
310727;ADM;TBIEN;17;15;14;13;19;16;20;17;13;12;15;;263;M;16;CEG AGADJI
310728;ADM;ABIEN;0;10;13;10;17;14;18;11;14;15;;12;211;M;16;CEG AGADJI
310729;AJ;;0;4;9;6;8;9;9;3;7;15;;14;115;F;17;CEG KOUTOUKPA
310730;ADM;PASS;0;7;11;8;15;9;16;9;12;15;;12;174;F;18;LYCEE AMLAME
310731;AJ;;0;5;10;6;12;10;9;3;15;14;15;;144;M;18;LYCEE AMLAME
310732;ADM;BIEN;0;14;12;10;18;16;19;10;18;15;15;;230;M;16;CEG EZIME
310733;ADM;ABIEN;0;12;12;7;18;15;19;10;14;15;12;;209;M;17;CEG EZIME
310734;ADM;PASS;0;3;10;8;17;6;15;14;15;13;14;;180;M;15;LYCEE AMLAME
310735;ADM;ABIEN;0;10;13;8;19;12;17;17;15;11;15;;218;M;15;CEG EZIME
310736;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;18;CEG KOUTOUKPA
310737;ADM;ABIEN;0;10;13;12;18;9;18;13;13;14;;15;211;M;18;CEG AGADJI
310738;ADM;PASS;0;10;12;8;14;9;12;6;14;15;;12;167;M;19;LYCEE AMLAME
310739;ADM;ABIEN;0;8;11;8;17;12;18;13;15;15;15;;206;M;17;CEG EZIME
310740;ADM;PASS;0;5;10;5;17;10;15;9;11;14;13;;166;M;21;CEG AGADJI
310741;AJ;;0;6;13;3;15;8;8;2;14;Inap.;;15;137;M;18;LYCEE AMLAME
310742;AJ;;0;5;10;3;9;5;11;6;7;Inap.;4;11;108;F;26;CES ADOLESCENT EPANOUI
310743;ADM;PASS;0;7;9;10;14;7;16;12;12;15;12;;174;M;15;LYCEE AMLAME
310744;AJ;;0;5;9;2;15;8;12;6;11;15;13;;139;F;17;CEG AGADJI
310745;ADM;ABIEN;2;8;9;8;17;13;17;9;17;15;;12;197;M;19;CEG AGADJI
310746;AJ;;0;3;9;4;14;7;13;9;13;15;14;;150;M;18;LYCEE AMLAME
310747;ADM;PASS;0;10;13;4;15;9;14;5;15;15;10;;165;F;13;CEG AGADJI
310748;ADM;PASS;1;4;9;6;13;8;15;7;16;15;12;;160;F;15;CEG AGADJI
310749;ADM;PASS;0;9;9;8;16;8;19;11;15;15;15;;191;M;19;CEG AGADJI
310750;AJ;;0;5;13;3;16;6;13;2;10;13;12;;136;M;20;LYCEE AMLAME
310751;ADM;PASS;0;4;10;4;18;10;12;9;16;14;13;;169;M;14;CEG AGADJI
310752;ADM;ABIEN;1;9;9;6;17;12;19;10;17;15;13;;198;M;17;CEG EZIME
310753;ADM;ABIEN;6;11;12;8;16;11;16;12;17;13;14;;208;M;15;CEG EZIME
310754;ADM;PASS;13;12;12;6;14;11;13;5;10;13;;13;173;M;18;LYCEE AMLAME
310755;AJ;;0;6;9;5;13;9;11;8;12;11;7;;141;F;21;CEG EZIME
310756;AJ;;0;0;0;0;0;0;0;0;0;0;;;0;F;17;CEG EZIME
310757;ADM;BIEN;8;10;13;10;17;13;19;14;15;14;13;;227;M;17;CEG EZIME
310758;ADM;PASS;0;6;9;6;15;11;16;7;14;15;;15;172;M;18;CEG KOUTOUKPA
310759;ADM;PASS;0;8;12;6;18;5;14;9;11;15;15;;168;M;23;CEG AGADJI
310760;ADM;PASS;1;7;8;7;15;11;12;8;13;15;;7;161;M;16;LYCEE AMLAME
310761;ADM;PASS;6;8;8;8;18;5;14;10;15;11;15;;176;M;15;CEG AGADJI
310762;AJ;;0;5;8;9;15;5;14;8;10;13;10;;146;M;17;LYCEE AMLAME
310763;ADM;PASS;0;10;13;10;16;12;12;7;15;15;8;;185;M;18;LYCEE AMLAME
310764;ADM;PASS;0;5;10;6;15;14;16;8;14;12;13;;176;M;17;CEG EZIME
310765;ADM;PASS;0;16;9;9;17;10;15;10;14;14;;12;190;F;15;CEG KOUTOUKPA
310766;AJ;;0;4;9;3;17;6;11;6;14;11;11;;138;M;22;CEG AGADJI
310767;ADM;PASS;0;11;9;9;16;9;17;6;18;14;12;;185;M;15;CEG AGADJI
310768;AJ;;0;2;9;4;11;6;8;4;12;15;11;;116;F;17;CEG AGADJI
310769;AJ;;0;6;9;4;13;7;10;3;14;13;13;;132;M;19;CEG AGADJI
310770;AJ;;0;5;14;5;11;4;14;3;16;13;12;;144;F;20;LYCEE AMLAME
310771;AJ;;0;4;11;5;11;10;13;4;12;15;15;;146;F;16;CEG EZIME
310772;ADM;PASS;0;5;11;7;15;8;14;4;15;15;13;;161;M;16;CEG AGADJI
310773;ADM;ABIEN;0;8;9;14;19;6;20;15;14;11;12;;205;M;16;LYCEE AMLAME
310774;ADM;PASS;0;7;9;10;15;7;17;10;17;14;11;;182;F;19;LYCEE AMLAME
310775;ADM;PASS;0;7;13;7;15;8;14;9;15;13;;12;174;M;17;LYCEE AMLAME
310776;ADM;PASS;0;6;9;10;15;7;18;11;11;15;13;;176;M;17;LYCEE AMLAME
310777;ADM;PASS;0;5;10;10;12;7;16;9;18;15;;15;179;M;17;LYCEE AMLAME
310778;AJ;;0;2;11;6;12;6;15;9;13;13;12;;151;M;16;CEG EZIME
310779;ADM;ABIEN;0;8;9;11;19;7;18;13;18;14;15;;207;M;15;CEG EZIME
310780;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;18;CEG KOUTOUKPA
310781;ADM;PASS;0;10;10;8;13;9;14;8;13;15;;14;169;M;21;CEG KOUTOUKPA
310782;ADM;PASS;0;8;11;3;13;9;17;5;15;15;13;;162;F;18;LYCEE AMLAME
310783;ADM;ABIEN;0;12;10;12;17;9;18;16;15;15;;13;214;M;20;LYCEE AMLAME
310784;AJ;;0;8;10;5;13;8;14;7;11;10;;14;148;F;19;LYCEE AMLAME
310785;ADM;ABIEN;0;11;11;3;19;14;18;6;19;15;15;;201;M;15;CEG EZIME
310786;AJ;;0;5;11;5;9;4;12;6;6;13;12;;116;F;19;CEG KOUTOUKPA
310787;ADM;PASS;0;6;12;7;16;9;16;4;14;13;13;;168;F;18;LYCEE AMLAME
310788;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;19;CEG AGADJI
310789;ADM;PASS;1;8;10;6;14;7;16;7;12;14;;14;161;M;14;CEG KOUTOUKPA
310790;ADM;PASS;1;12;12;6;10;13;10;13;9;10;11;;160;M;14;CES ADOLESCENT EPANOUI
310791;ADM;PASS;0;4;10;12;16;5;14;17;14;13;;14;187;M;18;LYCEE AMLAME
310792;ADM;PASS;0;6;9;10;16;4;16;10;13;13;15;;170;M;24;CEG EZIME
310793;AJ;;0;3;9;2;7;10;5;2;8;13;11;;93;F;19;CEG AGADJI
310794;ADM;BIEN;10;16;12;8;16;11;19;16;15;13;;14;227;F;15;LYCEE AMLAME
310795;AJ;;0;3;11;5;11;5;8;5;10;15;11;;119;F;15;CEG AGADJI
310796;ADM;PASS;0;5;11;5;18;7;19;7;14;15;15;;177;M;17;CEG EZIME
310797;AJ;;0;5;11;7;12;10;12;6;12;15;;11;151;F;18;LYCEE AMLAME
310798;ADM;PASS;0;10;11;6;14;8;13;6;14;12;15;;161;M;15;CEG AGADJI
310799;ADM;PASS;0;7;11;6;16;7;17;5;19;12;15;;176;M;16;CEG AGADJI
310800;ADM;PASS;0;11;13;7;18;6;17;9;15;11;15;;187;F;19;CEG AGADJI
310801;AJ;;0;8;10;2;13;10;7;4;11;15;12;;129;M;18;CEG AGADJI
310802;ADM;BIEN;8;16;13;13;16;10;18;12;16;15;15;;230;F;13;CEG EZIME
310803;ADM;PASS;0;10;12;4;16;8;15;9;18;15;15;;184;M;15;CEG AGADJI
310804;ADM;PASS;0;9;12;7;19;10;16;11;11;15;;14;190;F;17;CEG KOUTOUKPA
310805;ADM;PASS;0;11;12;7;11;8;13;9;11;14;15;;162;F;18;CES ADOLESCENT EPANOUI
310806;AJ;;0;5;10;2;11;7;10;3;6;14;11;;108;M;17;CEG AGADJI
310807;ADM;PASS;0;9;10;7;17;6;11;6;15;15;15;;163;F;17;CEG AGADJI
310808;AJ;;0;4;13;2;13;11;7;4;12;15;14;;137;M;17;CEG AGADJI
310809;ADM;PASS;1;8;13;6;15;7;13;7;14;11;10;;160;F;16;LYCEE AMLAME
310810;ADM;PASS;0;10;11;6;17;7;12;5;13;15;15;;162;M;16;CEG KOUTOUKPA
310811;AJ;;0;5;9;7;14;5;14;8;10;15;;15;149;F;18;CEG KOUTOUKPA
310812;AJ;;0;6;13;4;14;7;9;3;13;12;13;;137;F;17;CEG AGADJI
310813;AJ;;0;4;11;5;13;7;10;5;13;13;13;;138;F;18;CEG AGADJI
310814;ADM;PASS;1;9;11;5;16;7;10;5;18;14;13;;161;F;15;CEG AGADJI
310815;ADM;ABIEN;2;11;10;11;16;10;17;12;17;14;;14;207;F;16;LYCEE AMLAME
310816;AJ;;0;2;8;6;15;7;14;7;11;14;;7;142;F;22;LYCEE AMLAME
310817;ADM;PASS;0;5;12;5;17;10;15;9;19;13;13;;185;M;16;CEG AGADJI
310818;ADM;ABIEN;3;11;11;10;14;17;16;14;13;13;11;;208;F;14;CES ADOLESCENT EPANOUI
310819;ADM;TBIEN;16;19;15;19;18;19;19;20;13;12;12;;285;M;14;CES ADOLESCENT EPANOUI
310820;ADM;PASS;0;1;11;6;15;8;13;6;16;15;14;;160;M;20;LYCEE AMLAME
310821;AJ;;0;4;9;7;10;14;10;7;10;12;;15;145;M;20;LYCEE AMLAME
310822;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;17;CEG AGADJI
310823;ADM;TBIEN;18;16;14;11;19;17;18;19;14;Inap.;15;15;268;M;16;LYCEE AMLAME
310824;ADM;BIEN;12;17;9;15;18;15;18;14;13;15;15;;243;F;14;LYCEE AMLAME
310825;AJ;;0;5;9;5;13;7;14;7;8;12;7;;133;F;18;CEG EZIME
310826;AJ;;0;8;14;4;15;5;13;2;13;12;12;;144;M;16;CEG AGADJI
310827;ADM;PASS;2;6;14;7;15;10;11;4;10;15;;15;160;F;19;LYCEE AMLAME
310828;ADM;PASS;2;5;12;7;17;11;14;10;12;15;;15;183;F;13;LYCEE AMLAME
310829;ADM;PASS;4;8;12;8;16;8;16;9;10;15;15;;180;M;19;LYCEE AMLAME
310830;ADM;ABIEN;15;9;12;10;16;10;16;11;15;13;13;;210;M;17;LYCEE AMLAME
310831;ADM;ABIEN;16;10;10;4;18;11;15;8;15;13;;11;192;F;15;LYCEE AMLAME
310832;ADM;ABIEN;0;11;11;7;17;10;19;11;12;14;15;;194;M;15;CEG KOUTOUKPA
310833;ADM;PASS;0;8;12;5;16;10;14;6;16;15;15;;176;M;21;CEG AGADJI
310834;ADM;ABIEN;0;9;12;12;17;7;16;16;13;13;8;;198;M;15;LYCEE AMLAME
310835;ADM;BIEN;7;12;12;16;17;9;20;18;13;15;;14;238;M;15;LYCEE AMLAME
310836;ADM;ABIEN;15;11;12;9;16;14;15;11;13;14;;13;213;F;17;LYCEE AMLAME
310837;AJ;;3;8;9;6;13;7;14;5;11;14;;13;148;F;17;CEG KOUTOUKPA
310838;ADM;PASS;6;5;9;6;15;10;15;7;10;13;12;;160;F;18;LYCEE AMLAME
310839;ADM;PASS;4;4;8;6;15;13;14;4;13;15;11;;160;F;18;CEG AGADJI
310840;ADM;PASS;4;8;11;6;13;9;15;9;16;14;12;;176;M;19;LYCEE AMLAME
310841;ADM;ABIEN;11;9;10;9;16;12;18;8;15;15;15;;206;F;16;CEG AGADJI
310842;ADM;ABIEN;5;13;10;11;16;11;19;15;19;Inap.;13;;223;F;17;LYCEE AMLAME
310843;ADM;TBIEN;16;17;10;13;20;17;19;18;20;13;;13;273;M;15;LYCEE AMLAME
310844;ADM;PASS;0;4;8;6;13;10;13;10;14;15;13;;160;M;16;CEG EZIME
310855;AJ;;0;6;10;5;13;6;15;8;11;14;;5;146;M;19;LYCEE TEMEDJA
310856;AJ;;0;6;8;6;12;8;11;3;10;15;13;;130;M;19;LYCEE TEMEDJA
310857;AJ;;0;4;11;4;13;8;16;8;10;15;;6;149;F;18;LYCEE TEMEDJA
310858;AJ;;0;7;9;5;11;6;10;6;11;13;;11;127;M;17;LYCEE TEMEDJA
